radius_km,mast_id,mast_lat,mast_lon,s_id,s_lat,s_lon,dist_km,chosen_by_distance
10,S1273,4.8816281,115.9076972,S1257,4.8602808,115.8774283,4.109,0
10,S1273,4.8816281,115.9076972,S1262,4.9498512,115.9165432,7.649,0
10,S1273,4.8816281,115.9076972,S1264,4.8380444,115.8888462,5.277,0
10,S1273,4.8816281,115.9076972,S1265,4.8489683,115.8820235,4.613,0
10,S1273,4.8816281,115.9076972,S1266,4.9000969,115.8990228,2.267,0
10,S1273,4.8816281,115.9076972,S1267,4.9567649,115.9287947,8.676,0
10,S1273,4.8816281,115.9076972,S1270,4.8751133,115.9010094,1.036,0
10,S1273,4.8816281,115.9076972,S1274,4.8905928,115.9099937,1.029,0
10,S1273,4.8816281,115.9076972,S1275,4.9389728,115.9278051,6.754,0
10,S1273,4.8816281,115.9076972,S1287,4.8626957,115.8968561,2.424,0
10,S1273,4.8816281,115.9076972,S1290,4.8455687,115.8824868,4.887,0
10,S1273,4.8816281,115.9076972,S1292,4.931657,115.9209908,5.755,0
10,S1273,4.8816281,115.9076972,S1293,4.8786559,115.9234644,1.778,0
10,S1273,4.8816281,115.9076972,S1295,4.8950427,115.9239912,2.342,0
10,S1273,4.8816281,115.9076972,S1296,4.9424497,115.9189645,6.877,0
10,S1273,4.8816281,115.9076972,S1297,4.8680918,115.8841145,3.015,0
10,S1273,4.8816281,115.9076972,S1300,4.9350834,115.8993904,6.015,0
10,S1273,4.8816281,115.9076972,S1308,4.9617425,115.9377015,9.508,0
10,S1273,4.8816281,115.9076972,S1312,4.955506,115.9182353,8.297,0
10,S1274,4.8905928,115.9099937,S0432,4.8645291,115.8777495,4.6,0
10,S1274,4.8905928,115.9099937,S0433,4.8621763,115.8897693,3.874,0
10,S1274,4.8905928,115.9099937,S1257,4.8602808,115.8774283,4.937,0
10,S1274,4.8905928,115.9099937,S1262,4.9498512,115.9165432,6.629,0
10,S1274,4.8905928,115.9099937,S1264,4.8380444,115.8888462,6.295,0
10,S1274,4.8905928,115.9099937,S1265,4.8489683,115.8820235,5.57,0
10,S1274,4.8905928,115.9099937,S1266,4.9000969,115.8990228,1.611,0
10,S1274,4.8905928,115.9099937,S1267,4.9567649,115.9287947,7.647,0
10,S1274,4.8905928,115.9099937,S1270,4.8751133,115.9010094,1.988,0
10,S1274,4.8905928,115.9099937,S1273,4.8816281,115.9076972,1.029,0
10,S1274,4.8905928,115.9099937,S1275,4.9389728,115.9278051,5.73,0
10,S1274,4.8905928,115.9099937,S1282,4.9714154,115.8933589,9.174,0
10,S1274,4.8905928,115.9099937,S1287,4.8626957,115.8968561,3.427,0
10,S1274,4.8905928,115.9099937,S1290,4.8455687,115.8824868,5.861,0
10,S1274,4.8905928,115.9099937,S1292,4.931657,115.9209908,4.726,0
10,S1274,4.8905928,115.9099937,S1293,4.8786559,115.9234644,1.997,0
10,S1274,4.8905928,115.9099937,S1295,4.8950427,115.9239912,1.628,0
10,S1274,4.8905928,115.9099937,S1296,4.9424497,115.9189645,5.851,0
10,S1274,4.8905928,115.9099937,S1297,4.8680918,115.8841145,3.805,0
10,S1274,4.8905928,115.9099937,S1299,4.9725045,115.9099196,9.108,0
10,S1274,4.8905928,115.9099937,S1300,4.9350834,115.8993904,5.085,0
10,S1274,4.8905928,115.9099937,S1308,4.9617425,115.9377015,8.486,0
10,S1274,4.8905928,115.9099937,S1309,4.9686314,115.9343143,9.086,0
10,S1274,4.8905928,115.9099937,S1312,4.955506,115.9182353,7.276,0
10,S1275,4.9389728,115.9278051,S0111,5.0186735,115.9059101,9.188,0
10,S1275,4.9389728,115.9278051,S0432,4.8645291,115.8777495,9.964,0
10,S1275,4.9389728,115.9278051,S0433,4.8621763,115.8897693,9.523,0
10,S1275,4.9389728,115.9278051,S1262,4.9498512,115.9165432,1.738,0
10,S1275,4.9389728,115.9278051,S1266,4.9000969,115.8990228,5.372,0
10,S1275,4.9389728,115.9278051,S1267,4.9567649,115.9287947,1.981,0
10,S1275,4.9389728,115.9278051,S1270,4.8751133,115.9010094,7.696,0
10,S1275,4.9389728,115.9278051,S1273,4.8816281,115.9076972,6.754,0
10,S1275,4.9389728,115.9278051,S1274,4.8905928,115.9099937,5.73,0
10,S1275,4.9389728,115.9278051,S1282,4.9714154,115.8933589,5.251,0
10,S1275,4.9389728,115.9278051,S1286,5.01491,115.9389239,8.533,0
10,S1275,4.9389728,115.9278051,S1287,4.8626957,115.8968561,9.148,0
10,S1275,4.9389728,115.9278051,S1288,4.9828339,115.8918758,6.295,0
10,S1275,4.9389728,115.9278051,S1292,4.931657,115.9209908,1.11,0
10,S1275,4.9389728,115.9278051,S1293,4.8786559,115.9234644,6.724,0
10,S1275,4.9389728,115.9278051,S1294,5.009984,115.9218609,7.924,0
10,S1275,4.9389728,115.9278051,S1295,4.8950427,115.9239912,4.903,0
10,S1275,4.9389728,115.9278051,S1296,4.9424497,115.9189645,1.053,0
10,S1275,4.9389728,115.9278051,S1297,4.8680918,115.8841145,9.249,0
10,S1275,4.9389728,115.9278051,S1299,4.9725045,115.9099196,4.222,0
10,S1275,4.9389728,115.9278051,S1300,4.9350834,115.8993904,3.177,0
10,S1275,4.9389728,115.9278051,S1307,4.9820097,115.8942416,6.06,0
10,S1275,4.9389728,115.9278051,S1308,4.9617425,115.9377015,2.759,0
10,S1275,4.9389728,115.9278051,S1309,4.9686314,115.9343143,3.376,0
10,S1275,4.9389728,115.9278051,S1310,5.0057309,115.9360104,7.479,0
10,S1275,4.9389728,115.9278051,S1312,4.955506,115.9182353,2.122,0
10,S1275,4.9389728,115.9278051,S1313,5.0073294,115.9475247,7.909,0
10,S1275,4.9389728,115.9278051,S1316,5.0042828,115.929199,7.264,0
10,S1278,4.781721,115.8686313,S0432,4.8645291,115.8777495,9.263,0
10,S1278,4.781721,115.8686313,S0433,4.8621763,115.8897693,9.248,0
10,S1278,4.781721,115.8686313,S1257,4.8602808,115.8774283,8.79,0
10,S1278,4.781721,115.8686313,S1264,4.8380444,115.8888462,6.651,0
10,S1278,4.781721,115.8686313,S1265,4.8489683,115.8820235,7.623,0
10,S1278,4.781721,115.8686313,S1287,4.8626957,115.8968561,9.532,0
10,S1278,4.781721,115.8686313,S1289,4.7973202,115.8746945,1.86,0
10,S1278,4.781721,115.8686313,S1290,4.8455687,115.8824868,7.264,0
10,S1278,4.781721,115.8686313,S1297,4.8680918,115.8841145,9.756,0
10,S1282,4.9714154,115.8933589,S0111,5.0186735,115.9059101,5.436,0
10,S1282,4.9714154,115.8933589,S1262,4.9498512,115.9165432,3.514,0
10,S1282,4.9714154,115.8933589,S1266,4.9000969,115.8990228,7.955,0
10,S1282,4.9714154,115.8933589,S1267,4.9567649,115.9287947,4.25,0
10,S1282,4.9714154,115.8933589,S1274,4.8905928,115.9099937,9.174,0
10,S1282,4.9714154,115.8933589,S1275,4.9389728,115.9278051,5.251,0
10,S1282,4.9714154,115.8933589,S1286,5.01491,115.9389239,6.99,0
10,S1282,4.9714154,115.8933589,S1288,4.9828339,115.8918758,1.28,0
10,S1282,4.9714154,115.8933589,S1292,4.931657,115.9209908,5.377,0
10,S1282,4.9714154,115.8933589,S1294,5.009984,115.9218609,5.325,0
10,S1282,4.9714154,115.8933589,S1295,4.8950427,115.9239912,9.145,0
10,S1282,4.9714154,115.8933589,S1296,4.9424497,115.9189645,4.292,0
10,S1282,4.9714154,115.8933589,S1299,4.9725045,115.9099196,1.839,0
10,S1282,4.9714154,115.8933589,S1300,4.9350834,115.8993904,4.095,0
10,S1282,4.9714154,115.8933589,S1307,4.9820097,115.8942416,1.182,0
10,S1282,4.9714154,115.8933589,S1308,4.9617425,115.9377015,5.029,0
10,S1282,4.9714154,115.8933589,S1309,4.9686314,115.9343143,4.547,0
10,S1282,4.9714154,115.8933589,S1310,5.0057309,115.9360104,6.073,0
10,S1282,4.9714154,115.8933589,S1312,4.955506,115.9182353,3.275,0
10,S1282,4.9714154,115.8933589,S1313,5.0073294,115.9475247,7.208,0
10,S1282,4.9714154,115.8933589,S1316,5.0042828,115.929199,5.396,0
10,S1286,5.01491,115.9389239,S0111,5.0186735,115.9059101,3.681,0
10,S1286,5.01491,115.9389239,S1262,4.9498512,115.9165432,7.647,0
10,S1286,5.01491,115.9389239,S1267,4.9567649,115.9287947,6.562,0
10,S1286,5.01491,115.9389239,S1268,5.0300298,115.9677481,3.608,0
10,S1286,5.01491,115.9389239,S1275,4.9389728,115.9278051,8.533,0
10,S1286,5.01491,115.9389239,S1282,4.9714154,115.8933589,6.99,0
10,S1286,5.01491,115.9389239,S1288,4.9828339,115.8918758,6.315,0
10,S1286,5.01491,115.9389239,S1292,4.931657,115.9209908,9.468,0
10,S1286,5.01491,115.9389239,S1294,5.009984,115.9218609,1.968,0
10,S1286,5.01491,115.9389239,S1296,4.9424497,115.9189645,8.355,0
10,S1286,5.01491,115.9389239,S1299,4.9725045,115.9099196,5.706,0
10,S1286,5.01491,115.9389239,S1300,4.9350834,115.8993904,9.898,0
10,S1286,5.01491,115.9389239,S1307,4.9820097,115.8942416,6.155,0
10,S1286,5.01491,115.9389239,S1308,4.9617425,115.9377015,5.914,0
10,S1286,5.01491,115.9389239,S1309,4.9686314,115.9343143,5.171,0
10,S1286,5.01491,115.9389239,S1310,5.0057309,115.9360104,1.07,0
10,S1286,5.01491,115.9389239,S1312,4.955506,115.9182353,6.992,0
10,S1286,5.01491,115.9389239,S1313,5.0073294,115.9475247,1.272,0
10,S1286,5.01491,115.9389239,S1316,5.0042828,115.929199,1.599,0
10,S1287,4.8626957,115.8968561,S0432,4.8645291,115.8777495,2.127,0
10,S1287,4.8626957,115.8968561,S0433,4.8621763,115.8897693,0.787,0
10,S1287,4.8626957,115.8968561,S1257,4.8602808,115.8774283,2.169,0
10,S1287,4.8626957,115.8968561,S1262,4.9498512,115.9165432,9.934,0
10,S1287,4.8626957,115.8968561,S1264,4.8380444,115.8888462,2.881,0
10,S1287,4.8626957,115.8968561,S1265,4.8489683,115.8820235,2.243,0
10,S1287,4.8626957,115.8968561,S1266,4.9000969,115.8990228,4.166,0
10,S1287,4.8626957,115.8968561,S1270,4.8751133,115.9010094,1.455,0
10,S1287,4.8626957,115.8968561,S1273,4.8816281,115.9076972,2.424,0
10,S1287,4.8626957,115.8968561,S1274,4.8905928,115.9099937,3.427,0
10,S1287,4.8626957,115.8968561,S1275,4.9389728,115.9278051,9.148,0
10,S1287,4.8626957,115.8968561,S1278,4.781721,115.8686313,9.532,0
10,S1287,4.8626957,115.8968561,S1289,4.7973202,115.8746945,7.673,0
10,S1287,4.8626957,115.8968561,S1290,4.8455687,115.8824868,2.482,0
10,S1287,4.8626957,115.8968561,S1292,4.931657,115.9209908,8.121,0
10,S1287,4.8626957,115.8968561,S1293,4.8786559,115.9234644,3.441,0
10,S1287,4.8626957,115.8968561,S1295,4.8950427,115.9239912,4.688,0
10,S1287,4.8626957,115.8968561,S1296,4.9424497,115.9189645,9.2,0
10,S1287,4.8626957,115.8968561,S1297,4.8680918,115.8841145,1.534,0
10,S1287,4.8626957,115.8968561,S1300,4.9350834,115.8993904,8.054,0
10,S1288,4.9828339,115.8918758,S0111,5.0186735,115.9059101,4.278,0
10,S1288,4.9828339,115.8918758,S1262,4.9498512,115.9165432,4.574,0
10,S1288,4.9828339,115.8918758,S1266,4.9000969,115.8990228,9.234,0
10,S1288,4.9828339,115.8918758,S1267,4.9567649,115.9287947,5.013,0
10,S1288,4.9828339,115.8918758,S1268,5.0300298,115.9677481,9.908,0
10,S1288,4.9828339,115.8918758,S1275,4.9389728,115.9278051,6.295,0
10,S1288,4.9828339,115.8918758,S1282,4.9714154,115.8933589,1.28,0
10,S1288,4.9828339,115.8918758,S1286,5.01491,115.9389239,6.315,0
10,S1288,4.9828339,115.8918758,S1292,4.931657,115.9209908,6.541,0
10,S1288,4.9828339,115.8918758,S1294,5.009984,115.9218609,4.489,0
10,S1288,4.9828339,115.8918758,S1296,4.9424497,115.9189645,5.401,0
10,S1288,4.9828339,115.8918758,S1299,4.9725045,115.9099196,2.305,0
10,S1288,4.9828339,115.8918758,S1300,4.9350834,115.8993904,5.374,0
10,S1288,4.9828339,115.8918758,S1307,4.9820097,115.8942416,0.278,0
10,S1288,4.9828339,115.8918758,S1308,4.9617425,115.9377015,5.592,0
10,S1288,4.9828339,115.8918758,S1309,4.9686314,115.9343143,4.959,0
10,S1288,4.9828339,115.8918758,S1310,5.0057309,115.9360104,5.512,0
10,S1288,4.9828339,115.8918758,S1312,4.955506,115.9182353,4.214,0
10,S1288,4.9828339,115.8918758,S1313,5.0073294,115.9475247,6.739,0
10,S1288,4.9828339,115.8918758,S1316,5.0042828,115.929199,4.773,0
10,S1289,4.7973202,115.8746945,S0432,4.8645291,115.8777495,7.481,0
10,S1289,4.7973202,115.8746945,S0433,4.8621763,115.8897693,7.403,0
10,S1289,4.7973202,115.8746945,S1257,4.8602808,115.8774283,7.007,0
10,S1289,4.7973202,115.8746945,S1264,4.8380444,115.8888462,4.792,0
10,S1289,4.7973202,115.8746945,S1265,4.8489683,115.8820235,5.8,0
10,S1289,4.7973202,115.8746945,S1270,4.8751133,115.9010094,9.128,0
10,S1289,4.7973202,115.8746945,S1278,4.781721,115.8686313,1.86,0
10,S1289,4.7973202,115.8746945,S1287,4.8626957,115.8968561,7.673,0
10,S1289,4.7973202,115.8746945,S1290,4.8455687,115.8824868,5.434,0
10,S1289,4.7973202,115.8746945,S1297,4.8680918,115.8841145,7.938,0
10,S1290,4.8455687,115.8824868,S0432,4.8645291,115.8777495,2.173,0
10,S1290,4.8455687,115.8824868,S0433,4.8621763,115.8897693,2.015,0
10,S1290,4.8455687,115.8824868,S1257,4.8602808,115.8774283,1.729,0
10,S1290,4.8455687,115.8824868,S1264,4.8380444,115.8888462,1.094,0
10,S1290,4.8455687,115.8824868,S1265,4.8489683,115.8820235,0.381,0
10,S1290,4.8455687,115.8824868,S1266,4.9000969,115.8990228,6.334,0
10,S1290,4.8455687,115.8824868,S1270,4.8751133,115.9010094,3.874,0
10,S1290,4.8455687,115.8824868,S1273,4.8816281,115.9076972,4.887,0
10,S1290,4.8455687,115.8824868,S1274,4.8905928,115.9099937,5.861,0
10,S1290,4.8455687,115.8824868,S1278,4.781721,115.8686313,7.264,0
10,S1290,4.8455687,115.8824868,S1287,4.8626957,115.8968561,2.482,0
10,S1290,4.8455687,115.8824868,S1289,4.7973202,115.8746945,5.434,0
10,S1290,4.8455687,115.8824868,S1293,4.8786559,115.9234644,5.844,0
10,S1290,4.8455687,115.8824868,S1295,4.8950427,115.9239912,7.17,0
10,S1290,4.8455687,115.8824868,S1297,4.8680918,115.8841145,2.511,0
10,S1292,4.931657,115.9209908,S0111,5.0186735,115.9059101,9.819,0
10,S1292,4.931657,115.9209908,S0432,4.8645291,115.8777495,8.869,0
10,S1292,4.931657,115.9209908,S0433,4.8621763,115.8897693,8.465,0
10,S1292,4.931657,115.9209908,S1257,4.8602808,115.8774283,9.289,0
10,S1292,4.931657,115.9209908,S1262,4.9498512,115.9165432,2.082,0
10,S1292,4.931657,115.9209908,S1266,4.9000969,115.8990228,4.271,0
10,S1292,4.931657,115.9209908,S1267,4.9567649,115.9287947,2.923,0
10,S1292,4.931657,115.9209908,S1270,4.8751133,115.9010094,6.666,0
10,S1292,4.931657,115.9209908,S1273,4.8816281,115.9076972,5.755,0
10,S1292,4.931657,115.9209908,S1274,4.8905928,115.9099937,4.726,0
10,S1292,4.931657,115.9209908,S1275,4.9389728,115.9278051,1.11,0
10,S1292,4.931657,115.9209908,S1282,4.9714154,115.8933589,5.377,0
10,S1292,4.931657,115.9209908,S1286,5.01491,115.9389239,9.468,0
10,S1292,4.931657,115.9209908,S1287,4.8626957,115.8968561,8.121,0
10,S1292,4.931657,115.9209908,S1288,4.9828339,115.8918758,6.541,0
10,S1292,4.931657,115.9209908,S1293,4.8786559,115.9234644,5.9,0
10,S1292,4.931657,115.9209908,S1294,5.009984,115.9218609,8.71,0
10,S1292,4.931657,115.9209908,S1295,4.8950427,115.9239912,4.085,0
10,S1292,4.931657,115.9209908,S1296,4.9424497,115.9189645,1.221,0
10,S1292,4.931657,115.9209908,S1297,4.8680918,115.8841145,8.164,0
10,S1292,4.931657,115.9209908,S1299,4.9725045,115.9099196,4.705,0
10,S1292,4.931657,115.9209908,S1300,4.9350834,115.8993904,2.423,0
10,S1292,4.931657,115.9209908,S1307,4.9820097,115.8942416,6.335,0
10,S1292,4.931657,115.9209908,S1308,4.9617425,115.9377015,3.823,0
10,S1292,4.931657,115.9209908,S1309,4.9686314,115.9343143,4.368,0
10,S1292,4.931657,115.9209908,S1310,5.0057309,115.9360104,8.403,0
10,S1292,4.931657,115.9209908,S1312,4.955506,115.9182353,2.669,0
10,S1292,4.931657,115.9209908,S1313,5.0073294,115.9475247,8.913,0
10,S1292,4.931657,115.9209908,S1316,5.0042828,115.929199,8.127,0
10,S1293,4.8786559,115.9234644,S0432,4.8645291,115.8777495,5.303,0
10,S1293,4.8786559,115.9234644,S0433,4.8621763,115.8897693,4.159,0
10,S1293,4.8786559,115.9234644,S1257,4.8602808,115.8774283,5.495,0
10,S1293,4.8786559,115.9234644,S1262,4.9498512,115.9165432,7.954,0
10,S1293,4.8786559,115.9234644,S1264,4.8380444,115.8888462,5.925,0
10,S1293,4.8786559,115.9234644,S1265,4.8489683,115.8820235,5.655,0
10,S1293,4.8786559,115.9234644,S1266,4.9000969,115.8990228,3.608,0
10,S1293,4.8786559,115.9234644,S1267,4.9567649,115.9287947,8.705,0
10,S1293,4.8786559,115.9234644,S1270,4.8751133,115.9010094,2.519,0
10,S1293,4.8786559,115.9234644,S1273,4.8816281,115.9076972,1.778,0
10,S1293,4.8786559,115.9234644,S1274,4.8905928,115.9099937,1.997,0
10,S1293,4.8786559,115.9234644,S1275,4.9389728,115.9278051,6.724,0
10,S1293,4.8786559,115.9234644,S1287,4.8626957,115.8968561,3.441,0
10,S1293,4.8786559,115.9234644,S1290,4.8455687,115.8824868,5.844,0
10,S1293,4.8786559,115.9234644,S1292,4.931657,115.9209908,5.9,0
10,S1293,4.8786559,115.9234644,S1295,4.8950427,115.9239912,1.823,0
10,S1293,4.8786559,115.9234644,S1296,4.9424497,115.9189645,7.111,0
10,S1293,4.8786559,115.9234644,S1297,4.8680918,115.8841145,4.515,0
10,S1293,4.8786559,115.9234644,S1300,4.9350834,115.8993904,6.818,0
10,S1293,4.8786559,115.9234644,S1308,4.9617425,115.9377015,9.372,0
10,S1293,4.8786559,115.9234644,S1312,4.955506,115.9182353,8.565,0
10,S1294,5.009984,115.9218609,S0111,5.0186735,115.9059101,2.014,0
10,S1294,5.009984,115.9218609,S1262,4.9498512,115.9165432,6.712,0
10,S1294,5.009984,115.9218609,S1267,4.9567649,115.9287947,5.967,0
10,S1294,5.009984,115.9218609,S1268,5.0300298,115.9677481,5.55,0
10,S1294,5.009984,115.9218609,S1275,4.9389728,115.9278051,7.924,0
10,S1294,5.009984,115.9218609,S1282,4.9714154,115.8933589,5.325,0
10,S1294,5.009984,115.9218609,S1286,5.01491,115.9389239,1.968,0
10,S1294,5.009984,115.9218609,S1288,4.9828339,115.8918758,4.489,0
10,S1294,5.009984,115.9218609,S1292,4.931657,115.9209908,8.71,0
10,S1294,5.009984,115.9218609,S1296,4.9424497,115.9189645,7.516,0
10,S1294,5.009984,115.9218609,S1299,4.9725045,115.9099196,4.372,0
10,S1294,5.009984,115.9218609,S1300,4.9350834,115.8993904,8.693,0
10,S1294,5.009984,115.9218609,S1307,4.9820097,115.8942416,4.363,0
10,S1294,5.009984,115.9218609,S1308,4.9617425,115.9377015,5.644,0
10,S1294,5.009984,115.9218609,S1309,4.9686314,115.9343143,4.801,0
10,S1294,5.009984,115.9218609,S1310,5.0057309,115.9360104,1.637,0
10,S1294,5.009984,115.9218609,S1312,4.955506,115.9182353,6.071,0
10,S1294,5.009984,115.9218609,S1313,5.0073294,115.9475247,2.858,0
10,S1294,5.009984,115.9218609,S1316,5.0042828,115.929199,1.031,0
10,S1295,4.8950427,115.9239912,S0432,4.8645291,115.8777495,6.145,0
10,S1295,4.8950427,115.9239912,S0433,4.8621763,115.8897693,5.266,0
10,S1295,4.8950427,115.9239912,S1257,4.8602808,115.8774283,6.446,0
10,S1295,4.8950427,115.9239912,S1262,4.9498512,115.9165432,6.15,0
10,S1295,4.8950427,115.9239912,S1264,4.8380444,115.8888462,7.439,0
10,S1295,4.8950427,115.9239912,S1265,4.8489683,115.8820235,6.919,0
10,S1295,4.8950427,115.9239912,S1266,4.9000969,115.8990228,2.823,0
10,S1295,4.8950427,115.9239912,S1267,4.9567649,115.9287947,6.884,0
10,S1295,4.8950427,115.9239912,S1270,4.8751133,115.9010094,3.375,0
10,S1295,4.8950427,115.9239912,S1273,4.8816281,115.9076972,2.342,0
10,S1295,4.8950427,115.9239912,S1274,4.8905928,115.9099937,1.628,0
10,S1295,4.8950427,115.9239912,S1275,4.9389728,115.9278051,4.903,0
10,S1295,4.8950427,115.9239912,S1282,4.9714154,115.8933589,9.145,0
10,S1295,4.8950427,115.9239912,S1287,4.8626957,115.8968561,4.688,0
10,S1295,4.8950427,115.9239912,S1290,4.8455687,115.8824868,7.17,0
10,S1295,4.8950427,115.9239912,S1292,4.931657,115.9209908,4.085,0
10,S1295,4.8950427,115.9239912,S1293,4.8786559,115.9234644,1.823,0
10,S1295,4.8950427,115.9239912,S1296,4.9424497,115.9189645,5.301,0
10,S1295,4.8950427,115.9239912,S1297,4.8680918,115.8841145,5.339,0
10,S1295,4.8950427,115.9239912,S1299,4.9725045,115.9099196,8.753,0
10,S1295,4.8950427,115.9239912,S1300,4.9350834,115.8993904,5.22,0
10,S1295,4.8950427,115.9239912,S1308,4.9617425,115.9377015,7.571,0
10,S1295,4.8950427,115.9239912,S1309,4.9686314,115.9343143,8.262,0
10,S1295,4.8950427,115.9239912,S1312,4.955506,115.9182353,6.753,0
10,S1296,4.9424497,115.9189645,S0111,5.0186735,115.9059101,8.598,0
10,S1296,4.9424497,115.9189645,S0432,4.8645291,115.8777495,9.794,0
10,S1296,4.9424497,115.9189645,S0433,4.8621763,115.8897693,9.494,0
10,S1296,4.9424497,115.9189645,S1262,4.9498512,115.9165432,0.866,0
10,S1296,4.9424497,115.9189645,S1266,4.9000969,115.8990228,5.202,0
10,S1296,4.9424497,115.9189645,S1267,4.9567649,115.9287947,1.929,0
10,S1296,4.9424497,115.9189645,S1270,4.8751133,115.9010094,7.747,0
10,S1296,4.9424497,115.9189645,S1273,4.8816281,115.9076972,6.877,0
10,S1296,4.9424497,115.9189645,S1274,4.8905928,115.9099937,5.851,0
10,S1296,4.9424497,115.9189645,S1275,4.9389728,115.9278051,1.053,0
10,S1296,4.9424497,115.9189645,S1282,4.9714154,115.8933589,4.292,0
10,S1296,4.9424497,115.9189645,S1286,5.01491,115.9389239,8.355,0
10,S1296,4.9424497,115.9189645,S1287,4.8626957,115.8968561,9.2,0
10,S1296,4.9424497,115.9189645,S1288,4.9828339,115.8918758,5.401,0
10,S1296,4.9424497,115.9189645,S1292,4.931657,115.9209908,1.221,0
10,S1296,4.9424497,115.9189645,S1293,4.8786559,115.9234644,7.111,0
10,S1296,4.9424497,115.9189645,S1294,5.009984,115.9218609,7.516,0
10,S1296,4.9424497,115.9189645,S1295,4.8950427,115.9239912,5.301,0
10,S1296,4.9424497,115.9189645,S1297,4.8680918,115.8841145,9.125,0
10,S1296,4.9424497,115.9189645,S1299,4.9725045,115.9099196,3.489,0
10,S1296,4.9424497,115.9189645,S1300,4.9350834,115.8993904,2.318,0
10,S1296,4.9424497,115.9189645,S1307,4.9820097,115.8942416,5.182,0
10,S1296,4.9424497,115.9189645,S1308,4.9617425,115.9377015,2.985,0
10,S1296,4.9424497,115.9189645,S1309,4.9686314,115.9343143,3.372,0
10,S1296,4.9424497,115.9189645,S1310,5.0057309,115.9360104,7.286,0
10,S1296,4.9424497,115.9189645,S1312,4.955506,115.9182353,1.454,0
10,S1296,4.9424497,115.9189645,S1313,5.0073294,115.9475247,7.878,0
10,S1296,4.9424497,115.9189645,S1316,5.0042828,115.929199,6.968,0
10,S1297,4.8680918,115.8841145,S0432,4.8645291,115.8777495,0.809,0
10,S1297,4.8680918,115.8841145,S0433,4.8621763,115.8897693,0.908,0
10,S1297,4.8680918,115.8841145,S1257,4.8602808,115.8774283,1.142,0
10,S1297,4.8680918,115.8841145,S1262,4.9498512,115.9165432,9.775,0
10,S1297,4.8680918,115.8841145,S1264,4.8380444,115.8888462,3.382,0
10,S1297,4.8680918,115.8841145,S1265,4.8489683,115.8820235,2.139,0
10,S1297,4.8680918,115.8841145,S1266,4.9000969,115.8990228,3.923,0
10,S1297,4.8680918,115.8841145,S1270,4.8751133,115.9010094,2.028,0
10,S1297,4.8680918,115.8841145,S1273,4.8816281,115.9076972,3.015,0
10,S1297,4.8680918,115.8841145,S1274,4.8905928,115.9099937,3.805,0
10,S1297,4.8680918,115.8841145,S1275,4.9389728,115.9278051,9.249,0
10,S1297,4.8680918,115.8841145,S1278,4.781721,115.8686313,9.756,0
10,S1297,4.8680918,115.8841145,S1287,4.8626957,115.8968561,1.534,0
10,S1297,4.8680918,115.8841145,S1289,4.7973202,115.8746945,7.938,0
10,S1297,4.8680918,115.8841145,S1290,4.8455687,115.8824868,2.511,0
10,S1297,4.8680918,115.8841145,S1292,4.931657,115.9209908,8.164,0
10,S1297,4.8680918,115.8841145,S1293,4.8786559,115.9234644,4.515,0
10,S1297,4.8680918,115.8841145,S1295,4.8950427,115.9239912,5.339,0
10,S1297,4.8680918,115.8841145,S1296,4.9424497,115.9189645,9.125,0
10,S1297,4.8680918,115.8841145,S1300,4.9350834,115.8993904,7.639,0
10,S1299,4.9725045,115.9099196,S0111,5.0186735,115.9059101,5.153,0
10,S1299,4.9725045,115.9099196,S1262,4.9498512,115.9165432,2.624,0
10,S1299,4.9725045,115.9099196,S1266,4.9000969,115.8990228,8.141,0
10,S1299,4.9725045,115.9099196,S1267,4.9567649,115.9287947,2.727,0
10,S1299,4.9725045,115.9099196,S1268,5.0300298,115.9677481,9.053,0
10,S1299,4.9725045,115.9099196,S1274,4.8905928,115.9099937,9.108,0
10,S1299,4.9725045,115.9099196,S1275,4.9389728,115.9278051,4.222,0
10,S1299,4.9725045,115.9099196,S1282,4.9714154,115.8933589,1.839,0
10,S1299,4.9725045,115.9099196,S1286,5.01491,115.9389239,5.706,0
10,S1299,4.9725045,115.9099196,S1288,4.9828339,115.8918758,2.305,0
10,S1299,4.9725045,115.9099196,S1292,4.931657,115.9209908,4.705,0
10,S1299,4.9725045,115.9099196,S1294,5.009984,115.9218609,4.372,0
10,S1299,4.9725045,115.9099196,S1295,4.8950427,115.9239912,8.753,0
10,S1299,4.9725045,115.9099196,S1296,4.9424497,115.9189645,3.489,0
10,S1299,4.9725045,115.9099196,S1300,4.9350834,115.8993904,4.321,0
10,S1299,4.9725045,115.9099196,S1307,4.9820097,115.8942416,2.033,0
10,S1299,4.9725045,115.9099196,S1308,4.9617425,115.9377015,3.302,0
10,S1299,4.9725045,115.9099196,S1309,4.9686314,115.9343143,2.736,0
10,S1299,4.9725045,115.9099196,S1310,5.0057309,115.9360104,4.691,0
10,S1299,4.9725045,115.9099196,S1312,4.955506,115.9182353,2.103,0
10,S1299,4.9725045,115.9099196,S1313,5.0073294,115.9475247,5.688,0
10,S1299,4.9725045,115.9099196,S1316,5.0042828,115.929199,4.129,0
10,S1300,4.9350834,115.8993904,S0111,5.0186735,115.9059101,9.323,1
10,S1300,4.9350834,115.8993904,S0432,4.8645291,115.8777495,8.203,1
10,S1300,4.9350834,115.8993904,S0433,4.8621763,115.8897693,8.177,1
